0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
100000325.391694,99999265,100001260,99999865,100000645,99999275.9716544,99998778.11354357,99999930.40693395,99998761.39858346,99999348.61866133,99999907.72718085,99999907.72718085,99999907.72718085,99999909.22718085,99999892.72718085,99998999.5,99999029.5,99998981.5,99998984.5,99999029.5,100000090.77281915,100000081.99937396,100000083.48786364,100000093.77805836,100000083.48786364,100000919.15554295,100000539.58895211,100002067.10221891,100003200.09255715,99997741.23657967,100000229.69586429,100000564.14857668,100000932.042199,100000818.4235934,100000550.45096211
100000345,99999610,99999760,100003449.9687728,99999490,99998620,99999460,99998710,99998470,99998485,100000015,100000106.07073873,100000015,100000088.69233003,100000015,99999776.5,99999813.0,99999814.5,99999813.5,99999806.5,100000000,100000000,100000000,100000000,100000000,99999933.5,100000098.0,100000130.09723376,100002293.5,99999884.5,100000391.2690297,100000515.97946592,100000667.07669967,100000103.07669967,100000319.2690297
99999520,99999655,100000120,100000075,99999610,100000026.13433363,100000019.42288908,100000019.42288908,100000071.21144454,100000020.21144454,100000000,99999959.5,100000000,100000000,100000000,99999806.5,99999806.5,99999806.5,99999847.71144454,99999836.5,100000015,100000015,100000015,100000015,100000015,100000630,99999820,99998690.57711092,99999880,99999850,100000579.78855546,100000475.57711092,100000589.57711092,100000691.57711092,100000518.28855546
100000840,99999535,99999820,99999790,100000720,99999175,99998860,99999100,99999220,99999175,100000015,100000015,100000015,100000015,100000015,99999865,99999865,99999865,99999865,99999895,99999985,99999985,99999985,99999985,99999985,100000055.5,99999971.5,99999992.5,100000033.0,100000037.5,100000738.0,100000933.0,100000811.5,100000889.5,100000948.0
100000600,99999805,100001219.06042598,99999295,100000090,100001028.80215237,100001293.42003195,100000728.62994163,100000729.84353432,100001805.1149816,99999939.01299088,99999954.01299088,99999954.01299088,99999954.01299088,99999954.01299088,99999754.98700912,99999798.12840126,99999800.97401825,99999756.48700912,99999802.47401825,100000061.3709006,99999985,100000076.3709006,100000057.98700912,100000000,100003795,99999421.0,100000103.86502397,99999604.0,99999638.54622884,99998368.02627514,99998595.68476301,99998365.31205532,99998314.02531895,99998350.8250462
100000480,99999460,100000315,99999745,100000315,99999355,99999205,99998560,99998365,99998470,100000000,100000000,100000000,100000000,100000000,99999835,99999820,99999820,99999820,99999820,99999985,100000000,99999985,99999985,99999985,100003180,99999880,99999910,99999955,99999955,100000960,100000900,100000645,100000555,100000735
99999580,99999400,99999490,99999760,99999565,99999279.06732999,99999387.71346472,99999299.5,99999259.0,99999521.5,99999997.0,99999982.0,99999982.0,99999997.83309229,99999996.33309229,99999836.130423,99999839.130423,99999821.130423,99999895.0,99999821.130423,100000016.5,100000016.5,100000016.5,100000016.5,100000001.5,99999701.5,100000872.50238504,100000498.0,100001505.91759875,100000034.5,100000891.85288593,100000671.23915401,100000799.88324256,100000738.76648544,100000508.869577
99999445,99999533.50754634,99999685,99999505,99999790.95917141,99999842.67759544,100000195.02508676,100000464.3513411,100000435.02508676,99999916.02508676,99999952.67374566,99999948.17374566,99999952.67374566,99999952.67374566,99999952.67374566,99999913.82625434,99999868.0,99999913.0,99999913.0,99999898.0,100000032.32625434,100000000,100000000,100000032.32625434,100000030.82625434,100000929.71331742,99999167.5,100000666.9615486,100001246.80603603,99999359.78668258,100000081.12742192,100000302.24061087,99999956.47491324,100000028.32240456,100000088.32240456
100000420,99999370,99999460,99999805,99999655,99999455.5,99998560.5,99998968.5,99999525.5,99998640.5,99999992.5,99999993.5,99999992.5,99999992.5,99999995.5,99999847.5,99999815.5,99999822.5,99999835.5,99999821.5,100000000,100000022.0,100000015,100000019.0,100000000,100004408.5,99999806.0,99999362.5,99999161.5,100000087.0,100000887.5,100000636.0,100001056.0,100000783.5,100000786.0
99999640,99999775,99999745,99999820,99999865,100000224.28049114,100000172.5,100000166.5,100000211.52110176,100000129.0,99999982.75,99999982.0,99999980.5,100000000,100000000,99999933.53031957,99999934.0,99999931.0,99999933.53031957,99999936.53031957,100000001.5,100000001.5,100000001.5,100000016.5,100000001.5,99999502.0,99999823.0,99999973.0,99999973.0,99999930.25,100000274.21288452,100000330.73569416,100000353.21950886,100000260.43936086,100000195.0
100000075,99999716.79937515,99999025,100000000,99999910,100000247.5,100000136.5,100000202.5,100000255.0,100000124.5,100000000,99999983.5,99999982.0,99999983.5,99999982.0,99999908.5,99999891.80986317,99999908.30986317,99999908.30986317,99999906.80986317,100000001.5,100000016.5,100000016.5,100000001.5,100000001.5,99998896.0,100002408.21234734,99998537.5,99998701.0,99999930.183771,100000589.91025873,100000543.25862983,100000299.96538843,100000434.96538843,100000473.96538843
100000065.75244601,99999475,99999610,100000500.46086383,99999535,100000343.19374175,99999728.19374175,99999447.69374175,100000078.68395771,99999722.19374175,99999939.75244601,99999938.25244601,99999938.25244601,99999938.25244601,99999938.25244601,99999825.24266197,99999800.74755399,99999873.49021596,99999788.99510798,99999814.99021596,100000018.24755399,100000039.24755399,100000030.24755399,100000039.24755399,100000018.24755399,100002094.50978404,99999929.5,99999578.00489202,99999940,99999967.0,100000190.06359628,100000417.58316436,100000060.81604229,100000400.32582633,99999974.55870426
100000195,99999805,99999580,99999565,99999625,99999685,99998905,99998875,99999490,99998935,99999985,100000000,99999985,99999985,100000000,99999895,99999895,99999880,99999865,99999880,100000000,100000000,100000000,100000000,100000000,100001140,99999760,99999760,100000300,99999850,100001485,100001170,100000810,100001035,100000660
99999115,99999475,99999580,99999475,99999580,99998282.5,99998416.0,99999212.5,99998447.5,99998477.5,99999995.0,99999988.0,99999992.5,99999992.0,99999992.5,99999971.5,99999971.5,99999971.5,99999971.5,99999971.5,100000015,100000015,100000015,100000000,100000015,100000006.5,100000823.5,100000829.5,100002368.5,100000015.0,100001039.5,100000995.5,100001369.0,100001364.0,100001250.5
99999280,100000240,100000300,100000165,99999295,100000406.53130724,100000390.44845574,100000432.42962596,100000416.61415873,100000459.45903097,99999983.5,99999983.5,99999979.0,99999983.5,99999983.5,99999898.0,99999921.79142575,99999913.0,99999898.0,99999913.0,100000023.79142575,100000023.79142575,100000016.5,100000001.5,100000016.5,99999742.0,99999713.90157773,100000426.0,99999852.59842227,99998766.15512776,100000074.76011851,100000304.6960968,100000047.51156402,100000049.26011851,100000098.76011851
99999794.36810331,99999475,100000000,99999595,99999805,100000274.11184132,100000174.66790421,100000342.47213902,100000223.67640568,100000269.91088657,99999982.01856871,99999983.5,99999982.89435667,99999983.44709437,99999983.5,99999966.47971773,99999956.5,99999964.97971773,99999966.47971773,99999966.47971773,100000000,100000001.5,100000016.5,99999985,100000016.5,99999518.5,99999884.5,99999886.0,100000021.0,99999933.76606613,100000167.26167631,100000224.60789151,100000252.85709493,100000131.81847163,100000269.7026287
99999490,99999243.25346869,99999163.34936775,99999520,99999850,100000145.5,100000168.20313227,100000232.78934535,100000659.88257445,100000214.52775349,99999979.88309193,99999993.38309193,99999979.88309193,99999983.5,99999955.35696259,99999814.0,99999827.5,99999857.70313227,99999826.0,99999856.0,100000016.5,100000016.5,100000016.5,100000016.5,100000018.0,100000062.38309193,100000509.22999355,100000303.52874696,99999443.71753117,99999977.9811307,100000345.0584596,100000391.61691919,100000367.5584596,100000386.79686773,100000367.41378692
99999742.25885086,99999955,99999740.84292208,99999940,99999843.10177293,100000246.0,100000288.9284632,100000246.0,100000208.5,100000232.5,100000000,100000000,100000000,99999983.5,99999965.61430736,99999867.88569264,99999915.77138528,99999899.38569264,99999911.27138528,99999927.88569264,100000000,100000000,100000001.5,100000013.5,100000030.0,99999715,99999685,99999306.710913,99999855.88569264,99999655,100000417.0,100000346.5,100000339.0,100000244.5,100000475.95722944
100001080,100000585,99999670,100000615,100000465,99999187.0,99998498.5,99997927.0,99998018.5,99999142.0,99999985,99999985,99999985,99999985,99999985,99999550,99999520,99999565,99999565,99999505,100000000,99999985,99999985,99999985,99999985,100000360,100000180,100000480,99998812.0,100000030,100002070,100001350,100001275,100001305,100001380
100000030,100000693.66039471,99999580,100000300,99999820,100000089.76208691,100000666.9515665,99999901.9515665,99999690.88220438,100000518.31376562,100000000.0,100000001.5,99999962.93076497,100000001.5,100000000.0,99999911.5,99999911.5,99999911.5,99999911.5,99999911.5,100000048.31052041,100000061.81052041,100000048.31052041,100000048.31052041,100000061.81052041,100000073.5,99999653.5,99999433.40961628,100001197.0,99999601.5859951,99999506.50515258,99999824.24723423,99999920.2396682,100000032.70846903,99999673.79891293
99999310,99999657.92416164,99999715,99999565,99999545.67233768,100000312.19533685,100000279.9066708,100000245.46532078,100000369.3860065,100000223.39091732,99999983.5,99999998.5,99999982.0,99999982.0,99999982.0,99999893.71399486,99999896.71399486,99999872.75138938,99999876.3429412,99999896.34410532,99999985,99999985,99999985,99999985,99999985,99999564.55059233,99999679.29786956,99999411.92967042,100000135.23944782,99999683.66605881,100000506.30547428,100000708.07795234,100000517.89376262,100000589.54518698,100000690.68680765
99999250,99998623.14427766,99999220,100000345,99999940,100000200.60377625,100000241.18218555,100000101.92826197,100000883.62722772,100000819.10854137,100000009.74731043,100000012.0,99999977.2477541,99999975.7477541,99999969.7477541,99999931.41084036,99999948.66366234,100000008.16873023,99999980.41590825,99999920.70824216,100000068.70766608,100000000,100000068.70766608,100000076.20766608,100000076.20766608,100002188.82817642,99999945.69326945,99999659.90676078,99999836.6253965,99999818.5,99999638.2218499,99999911.48961397,99999544.82484397,100000051.1216697,99999756.50552839
99999355,99999520,99999700,99999505,99999668.84237021,100000396.85912196,100000233.07402602,100000174.93074204,100000258.12237263,100000199.71869248,100000000,99999982.0,100000000,100000000,99999980.5,99999950.87557602,99999945.89834136,99999960.89837198,99999959.67900781,99999976.14028183,100000001.5,100000003.94440314,100000003.94440314,100000016.5,100000016.5,99999652.0,99999753.25,99999880.0,99999973.0,100000196.15846704,100000252.00952326,100000399.43910335,100000422.87412299,100000400.77780454,100000260.5632682
99999880,99999103.19238782,99999533.0892637,99999790,99999640,100000302.03948016,100000211.06666252,100000204.91080284,100000121.5147093,100000299.03948016,100000056.45616029,100000035.62826167,100000083.95862609,100000040.12826167,100000070.75943542,99999863.12826167,99999878.12826167,99999927.62826167,99999878.12826167,99999897.62826167,100000088.5767241,100000041.55195323,100000000,100000000,100000041.55195323,100001321.29662757,100000007.25788932,100000428.26206201,100000380.80571885,100000178.53815758,100000215.80977187,99999879.83225816,99999418.57689935,99999736.80707164,99999444.7080731
99999595,99999115,99999700,100000840,99999580,99999299.30665113,99999186.4243439,99999257.48421954,99998971.7467755,99999460.7467755,99999976.65402411,99999968.4112158,99999968.4112158,99999975.15402411,99999975.4112158,99999765.5,99999780.5,99999765.5,99999720.5,99999766.74280831,100000015,100000015,100000015,100000046.5887842,100000015,100003067.5,100000543.85134016,99999938.5,99998648.5,100000187.0,100000627.7532245,100000848.78213307,100000972.92163199,100001003.85639209,100000386.2532245
100000270,100000360,100000330,99999545.90988703,99999295,99999960.89366853,99999749.5989694,100000262.77663267,99999710.77663267,100000233.71600527,99999982.66116837,100000033.0,99999983.5,99999973.66116837,99999958.0276376,99999975.33883163,99999976.83883163,100000021.17766327,100000026.5164949,99999964.83883163,100000018.83883163,100000017.33883163,100000001.5,100000016.5,100000017.33883163,100001013.5,100000014.18917495,99998982.0206863,99999446.5,99999576.25,100000240.07869387,100000376.97644542,100000172.4010306,100000303.73986223,100000188.59518877
100000433.21591027,99999385,100000810,100000660,99999475,99997993.83174755,99998803.83174755,99998541.80627997,99998053.83174755,99998641.43941131,100000091.00783202,99999990.75720641,99999974.25720641,100000080.59820384,100000222.50135738,99999896.09820384,99999866.09820384,99999885.11461514,99999866.09820384,99999858.11461514,100000129.09068409,99999985,100000023.07498325,100000129.09068409,99999985,100005598.05062965,100000442.29401667,99999839.77324289,100000402.13053234,100000447.2333735,100000129.65194216,99999987.43070215,100000202.22894683,100000290.78118193,99999880.5665884
99999745,99999505,99999745,99999745,99999745,100000953.87830944,100000620.64327835,100000525.60044849,100000779.92434767,100000795.89749958,99999983.5,99999983.5,99999780.47867721,99999983.5,99999778.97867721,99999627.21678755,99999620.70055497,99999598.0,99999625.71678755,99999604.0,100000016.5,100000016.5,100000062.21678755,100000062.21678755,100000001.5,100004240.15254916,99989762.0200291,99999431.3412859,99999617.5,99999629.5,100001416.46497434,100001776.45833963,100001429.82548982,100001408.52020214,100001382.7481868
99999700,100000060,99999985,99999505,99999707.60212833,99999574.80280843,99999646.80280845,99999608.49077003,99999562.63917738,99999521.5,99999998.5,100000006.24662715,99999983.15034576,100000001.49692334,99999982.00307666,99999874.08722867,99999869.81166166,99999857.808585,99999848.65746349,99999848.65419817,100000001.5,100000001.5,100000001.5,100000001.5,100000016.5,99998023.80047116,99999129.1968127,100003014.20178762,99999511.0,99999842.5,100000665.06921619,100000994.71560664,100001043.69611776,100001184.09897007,100000426.96721533
99999723.64302626,99999355,100000045,100000210,99999040,100000117.87395348,100000077.72353487,100000183.25912532,100000081.87395348,100000121.04874417,99999962.14480942,99999983.5,99999983.5,99999983.48885463,99999962.14480942,99999937.1747907,99999953.6747907,99999940.1747907,99999955.1747907,99999953.6747907,100000016.5,100000016.6747907,100000016.5,100000016.5,100000016.5,99999632.5,99999821.15703633,99999995.5,100000215.90536763,99999944.5,100000431.32312796,100000213.45125583,100000450.4624012,100000377.30083722,100000265.15041861
99999640,100000000,99999925,99999445,99999895,100000903.22744276,100000208.5,100000735.19233035,100000216.0,100000192.0,99999936.93588988,99999979.0,99999933.93588988,99999979.0,99999935.43588988,99999941.5,99999944.5,99999941.5,99999941.5,99999959.5,100000007.5,100000021.0,100000016.5,100000016.5,100000015,99999547.0,99999518.5,99999758.5,99999839.5,99999394.79655391,100000218.87177977,100000402.0,100000266.87177977,100000172.43588988,100000152.29655391
100000630,100000856.24016705,99999715,99999745,99999850,99998575,99998065,99997975,99999085,99999310,100000000,100000000,100000000,100000000,100000000,100000064.07177413,100000094.07177413,100000180.6164357,100000042.36986142,99999931.12328714,100000095.32519984,99999985,99999985,99999985,100000072.12328714,100003043.5,100000802.20560423,99999890.39159188,100000190.2434973,99999995.44830889,100000251.5582251,100000283.00902954,100000466.17724493,100000543.19537239,100000293.3293392
99999430,99999910,99999850,99999340,99999505,100000152.56473355,100000144.17657769,100000108.47995299,100000261.01446885,100000163.52936554,100000000,99999982.0,99999982.5,100000000,99999980.5,99999974.0,99999974.0,99999974.0,99999972.5,99999972.5,100000000,100000000,100000008.66141705,100000015,100000015,99999707.5,99999823.0,99999961.0,99999706.0,99999770.5,100000560.6469482,100000241.71226996,100000675.59392928,100000410.97338869,100000427.6469482
99999595,99999625,100000165,100000225,100000285,99999505.0,99999576.5,99999563.0,100000075.5,100000048.0,99999976.0,99999976.5,99999991.0,99999976.0,99999976.0,99999918.0,99999935.0,99999918.0,99999920.0,99999919.5,100000005.5,100000019.0,100000019.0,100000019.0,100000019.0,99999248.5,99999332.0,99999970,99999728.5,99999743.5,100000564.0,100000543.0,100001010.5,100001059.5,100000550.0
99999880,100000431.80690871,99999535,99999400,100000990,99999038.639189,99997605.47702892,99999171.47702892,99999416.73781876,99999270.57565868,99999943.73921016,99999943.73921016,99999943.73921016,99999928.73921016,99999943.73921016,99999954.26078984,99999984.26078984,99999954.26078984,99999954.26078984,100000006.83783992,100000080.33783992,100000000,100000000,100000095.33783992,100000000,100003912.0,100000943.84851936,100000446.56787564,100000114.69087079,99999579.33481179,100000210.9822319,99999962.94940823,100000186.06499854,100000192.02661076,99999978.56831008
99999460,99999910,99999610,99999877.0,99999730,100000037.5,100000057.0,100000069.0,100000057.0,100000054.0,100000000,100000000,100000000,99999982.0,99999982.0,99999956.0,99999956.0,99999956.0,99999941.0,99999941.0,100000016.5,100000016.5,100000001.5,100000000,100000001.5,100000055.5,99999852.5,99999737.5,99999785.5,99999767.5,100000418.5,100000559.5,100000522.0,100000330.0,100000360.0
100000285,100000360,99999200.47910161,99999190,99998957.6849165,100000628.5351186,100000666.04358144,100000661.24094158,100000934.95655096,100001159.26885843,99999968.51308048,99999982.0,99999938.58369814,99999953.58369814,99999952.78923148,99999825.0538426,99999864.34270631,99999847.5538426,99999850.84270631,99999886.76424335,100000043.73597656,100000021.71076852,100000021.71076852,100000021.71076852,100000024.71076852,100000678.77538244,99999964.36923496,99999940.2630983,99998024.03582728,100000294.64493077,100000006.4558275,99999970.98725848,99999831.86508703,100000039.09834945,100000002.68983461
100000480,100000030,99999280,99999865,99999580,99999098.0,99999019.0,99999465.92138982,100000084.0,100000079.5,99999981.0,99999997.0,99999998.0,99999983.5,99999998.5,99999915.5,99999915.5,99999936.25045724,99999930.5,99999931.75045724,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100002205,99999427.0,99999782.5,99998847.32815294,99999728.5,100000663.5,100001091.74954276,100000520.5,100000392.0,100000690.5
99999655,99999765.03389096,100000000,99999619.11461018,99999520,100000394.79031245,100000191.69405597,100000208.79356064,100000340.89823599,100000212.69405597,99999982.0,99999982.0,99999995.5,99999983.5,99999982.0,100000007.58189732,100000006.77244568,100000023.27244568,100000008.27244568,100000006.32397236,100000000,100000005.09950466,100000003.0,100000005.09950466,100000020.09950466,99999623.0,99999967.0,99999804.01385128,100000206.54510434,99999953.5,100000077.40297201,100000085.80346735,100000079.80346735,100000071.40297201,100000212.98772277
99999640,100000165,99999205,100000360,99999305.53767571,99999764.91689655,99999403.77358137,99998664.67725064,99999667.9557559,99999158.93058094,99999954.51271401,100000001.8814131,100000025.9387615,99999971.01271401,99999954.51271401,99999805.23295306,99999749.35951364,99999774.17975682,99999758.01963523,99999776.01963523,99999985,100000047.00044385,99999985,99999985,100000000,100000010.08987841,100000186.0,100001588.49389344,100000083.36520883,100000012.0,100001059.82206059,100000612.9810995,100000699.67593855,100000849.62557654,100000789.48434855
