0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
99999865,99999745,99999237.71075687,100000660,100000000,100000540,99999925,99999985,99999760,99999595,99999527.02105673,99999542.02105673,99999554.32071228,99999535.88462028,99999449.93159732,99999437.34213792,99998866.43159732,99999475.88462028,99999479.93159732,99999464.93159732,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999954.70034444,99999998.06467313,99999986.65413253,99999987.0894594,99999967.5894594,100000011.54248236,99999982.5894594,99999952.5894594,100000026.54248236,99999966.54248236,99999967.5894594,100000082.04248236,100000015,100000015,100000015,100000082.04248236,100000057.5894594,100000015,100000082.04248236,100000057.5894594,100000015,99999723.5,100001659.33302036,100001476.79629491,99998709.98400086,100001526.67993855,100000455.19486536,100001041.86581251,100000822.54700775,100000371.33130181,100000736.25304742
99999625,99999550.48219852,99999389.10563055,100000120,99999880,99999820,99999072.420381,100000120,100000150,99999576.83912615,100000225.75106224,100000523.39790301,100000378.89198805,100000382.76152925,100000328.50258967,100000389.29657388,100000530.36256357,100000471.83720155,100000219.00441878,100000228.92690137,100000008.04345801,100000000,99999967.51937191,100000011.04345801,99999966.56031,99999970.96489583,100000009.54345801,99999966.56031,99999964.07198519,99999994.36621764,99999921.32886496,99999932.06201905,99999908.34770486,99999896.6564742,99999897.71678421,99999942.76555292,99999926.6564742,99999868.1564742,99999913.82586293,99999898.82586293,100000031.29646613,100000031.29646613,100000031.29646613,100000032.79646613,100000015,100000030.98062809,100000031.29646613,100000031.93969,100000015,100000030.98062809,99997829.76591043,100000064.0570785,100000416.65184447,99998594.38266899,100001389.47506332,100000366.30676626,100000257.79999106,100000253.14893235,100000321.46253438,100000277.47032675
100000435,99999926.37018986,100000615,99999916.58324328,99999785.48619002,99999670,99999797.20686783,99999955,100000270,100000465,99999833.5,99999826.0,99999640.0,99999853.0,99999850.0,99999779.5,99999881.5,99999878.5,99999914.5,99999608.5,99999980.5,99999965.5,99999965.5,99999965.5,99999965.5,99999980.5,99999980.5,99999965.5,99999965.5,99999965.5,99999796.0,99999847.21147116,99999864.50920665,99999847.21147116,99999805.50460333,99999830.71147116,99999807.00460333,99999841.71607448,99999769.0,99999862.21147116,100000030.0,100000000,100000000,100000016.5,100000000,100000000,100000031.5,100000031.5,100000031.5,100000030.0,100000405,99999682.85124674,100000075,99999817.50460333,99999959.71147116,100000610.28852884,100000698.78852884,100000611.78852884,100000490.5,100000605.84022884
99999505,100000380.92455941,99999520,100000105,100000585,100000030,99999715,100000360,100000330,99999400,99998845,99998785,99999145,99999130,99999130,99999250,99999145,99999190,99999085,99999025,100000066.09495455,100000052.59495455,100000000,100000069.09495455,100000082.59495455,100000066.09495455,100000097.09827653,100000000,100000000,100000037.59495455,99999581.5,99999567.67731504,99999506.5,99999552.67731504,99999566.5,99999536.5,99999566.5,99999581.5,99999566.5,99999581.5,100000000,100000081.09495455,100000081.09495455,100000015,100000067.59495455,100000000,100000000,100000000,100000000,100000081.09495455,99996770.03742066,100001400.88675675,100002219.51409717,99999866.49277017,100001187.11580749,100002385.9302727,100002081.4302727,100002527.40504545,100002237.52522725,100002258.33531815
100000734.23202841,99999660.5094381,99999805,100000698.23388164,99999640,99999700,99999790,100000465,99999880,99999880,100002984.77454442,100003028.065961,100003276.54609323,100002128.38548447,100002662.87817214,100003537.14578652,100002870.75829229,100002938.58156498,100002054.36223476,100003336.22862269,100000000,99999996.42869596,99999997.92869596,100000003.76307176,99999982.0,99999949.43043074,99999923.02148692,99999926.02148692,99999950.93043074,99999996.42869596,100000032.75311767,100000001.2498884,99999982.62021276,100000004.68978202,100000012.08776332,100000034.94292486,100000025.6835484,100000030.18031915,100000014.83250558,100000062.31322405,100000064.15218644,100000000,100000064.15218644,100000015,100000041.56010638,100000064.15218644,100000092.8777817,100000065.65218644,100000064.15218644,100000064.15218644,99997870.81064957,100000777.48596801,99979950.89570339,100007017.75444719,99993017.38074799,99998388.37781706,99997864.60435972,99998531.81301261,99998284.85924736,99998762.15865454
99999790,99999925,99999775.34484822,100000165,99999850,99999955,100000120,99999816.92799532,99999880,99999880,100000191.20709574,100000183.82494503,100000155.32494503,100000178.3727235,100000132.58924645,100000133.85354787,100000179.20709574,100000162.09754972,100000131.20709574,100000133.5,99999977.38215071,99999982.0,99999981.88215071,99999983.5,99999983.5,99999982.0,99999981.88215071,99999983.38215071,99999983.38215071,99999983.38215071,99999989.79145508,99999988.29145508,99999962.79145508,99999976.29145508,99999961.29145508,99999953.67360578,99999961.29145508,99999961.29145508,99999974.79145508,99999961.29145508,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99999231.11735266,99998576.5,99999178.0,99999268.11784929,99999589.16777414,100000592.38215071,100000717.67505497,100000855.43935639,100000769.35010993,100000805.7036578
99999720.90227443,100000030,99999556.94252099,100000165,99999670,99999640,99999535,99999695.30527183,100000165,100000270,100000193.5,99999881.07658038,100000132.0,100000057.0,100000103.5,100000060.0,100000103.5,99999635.5,99999692.5,100000024.0,99999979.0,99999994.0,100000009.53117955,100000038.57658038,100000040.07658038,99999994.0,100000040.07658038,99999980.5,100000040.07658038,99999995.5,99999888.3331428,99999924.93706931,99999905.13510606,99999906.63510606,99999908.13510606,99999906.63510606,99999901.8331428,99999900.3331428,99999885.3331428,99999898.8331428,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99999901.0,100000659.42966433,100000101.12015992,99998544.60714187,100000004.19803675,100001005.4376409,100000406.5,100000336.0,100000786.0,100000622.5
99999700,99999880,100000315,99999625,100000165,99999595,99999415,99999970,100000090,99999865,100000028.13227147,100000074.39393209,100000028.31138447,100000081.71074505,100000126.36741407,100000046.56425609,100000186.45170024,100000062.2423771,100000026.60179505,100000054.69154423,99999968.5,99999967.0,99999966.0,99999968.5,99999980.5,99999982.0,99999967.0,99999980.5,99999967.0,99999966.0,99999954.81619121,99999959.5,99999931.0,99999947.008017,99999962.62932989,99999959.5,99999946.17505252,99999936.5,99999959.5,99999954.81619121,100000000,99999985,100000001.5,100000001.5,99999985,100000016.5,99999985,100000016.5,100000016.5,100000016.5,99999891.64294858,99998654.25853121,99999573.94323538,99998954.17165968,99999812.73278078,100000730.86772853,100000828.36772853,100000724.86772853,100001197.36772853,100001047.86772853
99999910,100000120,99999876.02519196,99999970,100000150,100000135,100000135,100000015,100000015,99999970,100000041.85521173,100000000,100000065.7828176,100000212.0401489,100000041.85521173,100000110.82692268,100000063.48510657,100000616.07341574,100000207.53777783,100000116.63802934,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,99999927.93719986,99999820,99999805,99999745,99999790,99999775,99999820,99999805,99999805,99999790,99999820,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000015,100000457.9108068,100000105,99998961.4403807,100000464.18454531,100000098.09147154,100000239.48150487,99999947.08728756,99999925.45739272,100000111.28957653
100000060,100000795,100000690,100000885,99999745,99999655,99999730,99999910,99999775,99999744.15680967,99998425,99998605,99998605,99998110,99998650,99998455,99998575,99998590,99998545,99998035,100000080.17850439,100000080.17850439,100000000,100000074.46789697,100000075.23949945,100000074.46789697,100000074.46789697,100000000,100000080.17850439,100000000,99999400,99999385,99999430,99999445,99999460,99999430,99999445,99999475,99999430,99999415,100000086.4461075,100000076.65623324,100000000,100000000,100000077.6347999,100000000,100000000,100000000,100000076.65623324,100000076.65623324,100000343.5,100003318.17765757,99992916.19572958,100008960.27036178,100004190.51177895,100001781.04850698,100001632.62331486,100002105.2105041,100001670.9275199,100002249.14950596
99999543.65321802,99999820,99999526.5509075,99999700,99999700,99999640,99999439.33037527,99999284.62438153,99999805,99999372.74636054,100000597.47705525,100000544.64404072,100000592.14473692,100000513.4049297,100000713.06056571,100000426.35550402,100000605.07480389,100000616.30614826,100000546.01534034,100000511.64404072,99999983.5,99999968.78180626,100000000,99999965.5,99999960.8571844,100000000,99999983.5,99999965.5,99999983.5,99999968.78180626,99999768.71625651,99999797.21625651,99999815.21625651,99999803.84005398,99999799.08080396,99999755.58080396,99999811.67356128,99999798.71625651,99999783.3633216,99999797.85343775,100000014.71819374,100000029.61041065,100000016.5,100000020.61041065,100000015,100000029.61041065,100000020.61041065,100000020.61041065,100000020.61041065,100000035.61041065,100001191.44816726,99999404.98549853,100000000.20255007,100000062.67943577,99998925.5,100000146.49945793,100000156.76895392,100000333.32889336,100000238.04496707,100000107.84079395
100000000,99999850,100000045,99999139.26195759,99999682.08136313,100000075,99999850,100000015,100000180,99999880,100000467.61648895,100000331.5,100000419.71510199,100000340.5,100000459.26110168,100000352.5,100000316.5,100000346.5,100000343.5,100000357.0,99999983.5,99999983.5,100000000,99999983.5,99999983.5,100000000,100000000,100000000,99999983.5,99999983.5,99999694.9083543,99999711.97257502,99999732.5,99999787.48046555,99999709.4132962,99999694.4132962,99999753.97257502,99999706.41728836,99999704.9132962,99999774.89762336,100000016.5,100000030.0,100000016.5,100000030.0,100000031.5,100000016.5,100000030.0,100000033.0,100000016.5,100000016.5,99998388.56977871,100000363.88144234,99998102.09804957,99999312.39137302,100000746.73457284,100000657.0,100000706.5,100000687.0,100000715.5,100000460.5
99999721.91441174,99999839.640954,99999745,100000090,99999910,99999730,99999782.83750097,100000105,99999535,99999805,100000111.75307935,100000113.88804619,100000387.81281869,100000124.8687002,100000087.85306703,100000148.19499224,100000093.8402603,100000109.86882937,100000101.20550165,100000095.84237592,99999980.5,100000000,100000000,100000000,99999982.0,100000000,99999983.5,100000000,100000000,100000000,99999921.1424209,99999904.6424209,99999919.53697687,99999904.6424209,99999919.6424209,99999911.80556692,99999906.1424209,99999918.1424209,99999876.1424209,99999910.30556692,100000016.5,100000016.5,100000022.221566,100000015,100000016.5,100000016.5,100000000,100000016.5,100000015,100000016.5,99999730.07203704,99999123.33903584,100005805.80654347,99997373.21319057,99996990.75091885,100000128.16944055,100000618.74035724,100000535.69614881,100000250.8715117,100000614.45365523
99999775,100000030,99999715,99998074.03435497,99998435.20875686,100000000,99998434.2817737,99999835,100000210,99999985,100000714.15721406,100000419.24273062,100000396.14701363,100000445.97460864,100000614.15661427,100000536.6368983,100000498.10172653,100000549.87945254,100000450.55138174,100000381.14760053,99999983.5,100000065.29631984,99999983.5,100000065.29631984,99999967.0,99999983.5,100000072.4048439,100000000.0,99999983.5,99999967.0,99999923.5866257,99999970.60786968,99999830.78227274,99999865.28227274,99999866.69022143,99999971.48343648,100000006.96676037,99999887.0463099,99999821.37742884,99999833.37742884,100000015,100000015,100000000,100000015,100000015,100000080.60583232,100000073.9048439,100000015,100000015,100000016.5,99998302.0,100000751.04505193,100000676.53143738,99999449.95211457,100001340.14719029,99999943.94715892,100000189.62147994,100000129.89900482,100000129.31550284,100000278.81214638
100000060,99999700,99999768.16797706,99999400,99999835,99999895,99999642.14296621,99999985,100000180,100000330,99999946.0,99999965.5,100000007.5,99999997.0,99999958.0,99999916.0,99999958.0,99999946.0,99999985.0,99999965.5,100000000.0,100000015.0,100000000.0,99999998.5,100000000.0,100000015.0,99999998.5,100000000.0,99999997.0,100000000.0,99999829.0,99999784.0,99999799.0,99999769.0,99999785.5,99999799.0,99999799.0,99999814.0,99999814.0,99999799.0,100000016.5,100000000,100000016.5,100000016.5,100000000,100000016.5,100000000,100000016.5,100000000,100000016.5,99998584.75790322,100000591.75,100000114.45307133,99998693.5,99999872.22808218,100001216.5,100001110.0,100001198.5,100001128.0,100000936.0
99999730,100001005,99999820,100000795,99999760,99999790,100001185,99999610,99998458.35616267,99998743.06641689,100001580.31551571,100001286.5709848,100001849.84558254,100001597.13548096,100001731.45346734,100001164.44208822,100001547.53494935,100001522.25438298,100001225.50985207,100001253.79704955,99999983.5,99999983.5,100000000,99999982.0,99999959.2249089,100000000,99999957.7249089,99999957.7249089,99999970.21280251,99999970.21280251,99999227.5,99999241.0,99999211.0,99999271.0,99999272.07906806,99999255.57906806,99999242.5,99999287.5,99999241.0,99999240.57906806,100000044.78056636,100000044.78056636,100000044.78056636,100000029.78056636,100000044.78056636,100000044.78056636,100000044.78056636,100000044.78056636,100000044.78056636,100000044.78056636,99993467.21004431,100003875.41222559,100001448.66978525,99998082.09406738,100000622.47567175,99999164.18879133,99999209.61439636,99999100.10776524,99999165.2631863,99999523.03893383
99999430,100000075,99999535,99999554.06033444,100000210,99999850,100000000,100000300,100000030,99999706.29894327,100000304.42465505,100000295.05436334,100000278.0723939,100000308.8260004,100000285.8317611,100000270.01855464,100000252.76935922,100000231.57192041,100000266.56240773,100000389.81078504,99999982.0,99999983.5,100000000,100000000,99999983.5,99999983.5,99999983.5,99999983.5,99999983.5,100000000,99999719.81207974,99999728.5,99999716.5,99999704.12958883,99999748.31207974,99999727.59257892,99999711.3644918,99999716.14499098,99999687.62958883,99999751.31207974,100000016.5,100000016.5,100000016.5,100000016.5,100000001.5,100000025.62992047,100000016.5,100000001.5,100000016.5,100000016.5,100001525.00387539,99996877.80810319,99999463.0,99999576.8801712,99998867.28184599,100000971.18328628,100000983.60675842,100001063.0395009,100001001.55800043,100000858.9095806
99999835,100000150,99999940,99999850,99999880,99999880,99999925,100000210,99999880,100000105,99999956.5,100000018.0,99999976.0,99999992.5,99999979.0,100000007.5,100000007.5,99999956.5,99999916.0,99999962.5,100000000.0,100000000,99999982.0,99999977.5,99999980.5,100000000.0,100000000.0,99999982.0,99999995.5,100000000,99999613.0,99999643.0,99999613.0,99999643.0,99999613.0,99999598.0,99999613.0,99999628.0,99999628.0,99999628.0,100000026.73812236,100000015,100000015,100000015,100000015,100000015,100000015,100000015,100000015,100000015,100000223.04751056,99999998.5,99999952.0,99999620.5,99999200.5,100000911.73812236,100001015.23812236,100001174.23812236,100001239.0,100000939.0
99999940,99999642.53547913,99999670,99999760,99999880,99999793.371654,99999595,99999749.5674167,99999985,99999970,100000104.79267977,100000127.78280738,100000112.29267977,100000190.72357303,100000114.28280738,100000108.31242456,100000102.80255216,100000176.21370064,100000173.21370064,100000161.73344542,99999982.0,99999983.00987239,99999982.0,99999978.50987239,99999978.50987239,99999983.5,99999983.5,99999981.50987239,99999998.5,99999998.5,99999874.93679263,99999892.93679263,99999895.93679263,99999897.43679263,99999894.23694593,99999880.93679263,99999898.93679263,99999892.93679263,99999889.93679263,99999889.93679263,100000016.5,100000016.5,100000016.99012761,100000016.99012761,100000016.5,100000016.99012761,100000016.5,100000016.99012761,100000016.99012761,100000016.99012761,100002043.30863717,99998316.07386906,99999552.49154156,99999918.1863854,99999812.61634593,100000577.33566132,100000351.78629936,100000320.28629936,100000407.80604415,100000416.83566132
100000210,99999573.82387531,100000120,99999850,99999398.03799638,100000150,100000225,100000300,99999748.35576406,99999685,100000195.0,100000149.63864172,100000121.5,100000180.0,100000276.0,100000313.5,100000160.5,100000183.0,100000178.5,100000217.5,99999965.5,99999965.5,99999965.5,100000058.5,99999980.5,99999965.5,99999965.5,99999985,99999985,99999965.5,99999964.0,100000006.0,99999967.0,99999965.5,99999983.48775034,99999980.5,99999968.5,99999967.0,99999965.5,99999965.5,100000016.5,100000016.5,100000016.5,100000015,100000016.5,100000016.5,100000016.5,100000016.5,100000033.0,100000016.5,99998740.0,100000436.36892648,100000198.0,99997332.59376554,99999941.13952324,100000336.0,100000618.0,100000524.73225416,100000291.0,100000631.82150277
99999542.99531299,99999820,100000015,99999688.3089808,99999775,99999805,99999573.56234774,99999865,99999009.71919172,99999925,100000126.41640529,100000143.20741852,100000120.83281058,99999973.16562116,100000129.29101323,99999959.66562116,100000259.1238238,100000135.83281058,100000145.79101323,100000153.16562116,99999982.0,99999982.54179735,99999983.5,100000031.5,99999982.0,100000074.68589972,99999970.54179735,99999983.5,99999982.0,99999982.54179735,99999904.95820265,99999879.45820265,99999879.45820265,99999880.95820265,99999888.45820265,99999903.45820265,99999894.45820265,99999879.45820265,99999873.45820265,99999879.45820265,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,100000031.5,100000031.5,100000016.5,100000016.5,100000016.5,99999053.5,100000190.5,100000897.0,99998656.0,100001162.60757975,100000547.33437884,100000489.25078413,100000496.62539206,100000608.29258148,100000719.41797355
99999550,99999706.23502718,100000045,100000150,99999745,99999715,100000255,100000075,99999964.5716054,99999955,100000164.84988306,100000015.6523843,100000135.65989086,100000130.34988306,100000197.27239989,100000151.22986747,100000110.15989086,100000151.58240768,99999936.03987527,100000143.72986747,99999969.3100078,99999941.26747538,99999969.3100078,99999941.26747538,100000015.66321783,100000000,100000000,100000012.63680543,99999982.0,99999982.0,99999755.37998441,99999739.6899922,99999693.1899922,99999737.37998441,99999721.6899922,99999709.6899922,99999724.6899922,99999726.87998441,99999724.6899922,99999754.6899922,100000021.6899922,100000021.6899922,100000015,100000021.6899922,100000021.6899922,100000021.6899922,100000021.6899922,100000015,100000000,100000001.5,99998854.0,100001792.96229182,100001009.03626345,99997727.00969243,99999833.73252462,100000519.39014812,100000944.97567381,100000722.12557693,100000658.77786095,100000377.59214386
99999925,99999610,99999580,100000705,99999756.0,99999730,99999760,99999880,99999475,99999880,99999412.0,99999419.5,99999187.0,99999355.0,99999498.5,99999436.0,99999530.5,99999516.5,99999476.5,99999367.0,100000017.5,100000018.0,100000022.0,100000015.0,100000017.5,100000016.5,100000018.0,100000016.5,100000019.5,100000019.5,99999675.0,99999701.5,99999714.0,99999677.0,99999704.5,99999693.5,99999671.5,99999657.0,99999702.5,99999688.0,100000016.5,100000016.5,100000000,100000016.5,100000034.5,100000034.5,100000016.5,100000016.5,100000018.0,100000016.5,99999560.0,100002509.5,99999740.5,99999722.5,100001632.0,100001112.0,100001563.5,100001471.0,100001286.0,100001653.0
100000195,100000075,99999820,100000060,100000210,99999700,99999479.74943848,99999445,99999955,99999700,100000294.79399851,100000763.4374161,100000302.29399851,100000488.89064062,100000299.91798046,100000805.69141753,100000473.41297205,100000305.17462543,100000398.73918147,100000476.25298874,99999923.88365045,99999932.51366992,99999937.38365045,99999923.88365045,99999931.01366992,99999931.01366992,99999940.38365045,99999923.88365045,99999937.38365045,99999928.90931052,99999536.5,99999521.5,99999566.5,99999566.5,99999566.5,99999551.5,99999506.5,99999566.5,99999551.5,99999551.5,100000015,100000015,100000015,100000074.98633008,100000015,100000074.98633008,100000015,100000015,100000015,100000074.98633008,99999679.0,99999571.29631038,99999952.04314084,99999722.07893011,100001296.0,100000284.7837826,100000168.47998215,100000439.3560002,100000142.72598073,100000370.67000185
99999640,99999475,99999586.4059937,99999077.3981135,99999880,100000225,99999865,100000135,99999940,99999805,100000154.85256249,100000333.31839792,100000177.11133988,100000230.68757018,100000257.71245752,100000292.35758558,100000239.44634758,100000226.78135528,100000149.27633218,100000171.35256249,99999979.0,99999982.0,100000000,99999983.5,99999980.5,99999983.5,99999980.5,99999982.2412226,99999945.89647098,99999983.5,99999764.2587774,99999721.59378509,99999799.59378509,99999734.2587774,99999811.59378509,99999734.2587774,99999711.95225586,99999719.2587774,99999776.19186258,99999723.7587774,100000016.5,100000016.5,100000016.5,100000016.5,100000015,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99998019.4912226,100000451.32148306,100000634.0,99998178.96874082,100000449.17499027,100001049.53609763,100000829.27732024,100001037.53609763,100001203.78282462,100000824.35355054
100000360,99999625,99999685,99999087.190901,99999955,100000315,99999402.893855,99999700,99999895,99999445,99999125.18131903,99999125.18131903,99999144.68131903,99999566.5,99999266.5,99999605.18131903,99999283.0,99999156.68772186,99999686.18131903,99999544.0,100000052.72932398,99999980.5,99999980.5,100000010.5,99999980.5,99999980.5,99999982.0,99999980.5,99999980.5,100000052.72932398,99999666.1155469,99999630.1155469,99999633.1155469,99999608.3608961,99999683.72932398,99999658.6155469,99999647.96271558,99999728.45064224,99999598.0,99999596.5,100000000,100000000,100000000,99999985,100000000,100000000,100000000,100000025.5,100000049.5,100000000,99996851.68198617,100008430.29903662,100000822.22114284,99999982.26756795,100000799.0,100001093.5,100001137.31868097,100001063.42018601,100001219.5,100001135.68791297
99999700,99999835,99999505,99999610,99999595,99999955,99999715,99999580,99999865,99999815.96516624,100000180.0,100000214.73368144,100000145.0,100000144.0,100000146.0,100000104.5,100000125.0,100000179.5,100000100.0,100000195.0,99999979.76631856,100000000,100000000,100000000,100000000,100000000,99999982.0,100000000,99999983.5,100000000,99999938.0,99999933.5,99999965.0,99999950.0,99999933.5,99999960.5,99999950.0,99999948.5,99999954.0,99999963.5,100000016.5,100000016.5,100000030,100000016.5,100000016.5,100000016.5,100000034.0,100000016.5,100000016.5,100000016.5,99999707.5,99999399.53857303,99999670.99626073,99999052.0,99999086.5,100001006.0,100000903.5,100000984.5,100000622.0,100001220.0
99999607.30800109,100000210,100000255,99999830.0938745,99999358.89360733,100000210,99999940,100000000,99999624.2209391,100000165,100000000,99999865,99999850,99999910,99999895,99999880,99999940,99999970,99999685,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,99999974.13344182,99999990.63344182,99999983.397103,99999992.13344182,99999993.63344182,99999978.63344182,99999993.90490183,99999960.63344182,99999975.63344182,99999990.63344182,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000000,100000693.2876272,100000252.3629863,100000354.4746402,99999980.98878488,100000195,100000180,100000210,100000060,100000045
99999865,99999925,99999391.06940106,99999610,99999730,99999970,100000405,99999136.5111467,99999085,99999655,100000196.5,100000283.70092276,100000431.54252386,100000144.0,100000221.56697425,100000218.56697425,100000124.5,100000247.06697425,100000246.6339485,100000129.0,99999983.5,99999983.5,99999982.0,99999983.5,99999980.5,99999983.5,99999983.5,99999983.5,99999948.76631875,99999983.5,99999849.1339485,99999971.70092276,99999860.06697425,99999858.56697425,99999835.6339485,99999857.06697425,99999877.6339485,99999862.6339485,99999873.56697425,99999925.20092276,100000000,100000016.5,100000016.5,100000016.5,100000001.5,100000016.5,100000016.5,100000000,100000016.5,100000000,99998942.5,100000043.20392244,99999660.895985,100000031.94207174,100000714.11232278,100000702.43302575,100000454.5,100000502.5,100000745.78195137,100000519.0
99999731.4107524,99999955,99999790,99999760,99999664.91275135,99999790,99999940,99999910,99999790,99999655,100000126.6940782,100000147.12863421,100000085.13342877,100000097.64555866,100000134.7062081,100000136.68194841,100000096.14555866,100000132.69407825,100000102.65768854,100000121.68194832,100000000,100000000,100000000,99999980.5,100000000,100000000,100000000,100000000,99999982.0,100000000,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,99999995.4466859,100000015,100000000,100000020.01212989,100000020.01212989,100000020.01212989,100000016.5,100000015,100000000,100000000,100000016.5,100001116.93759425,99998928.25,99999411.86957878,99998590,99998758.98787011,100000755.3059218,100000863.25260769,100000721.6480001,100000737.81805168,100000908.43449311
100000060.21932717,100000015,99999985,99999970,100001035,100000090,100000105,99999940,99999910,99999520,99998805.18481737,99998898.86963475,99998996.71204343,99998835.86963475,99998990.02722606,99999009.06064332,99998789.36963475,99998849.71204343,99998945.36963475,99998754.86963475,99999948.65759131,99999948.65759131,99999948.65759131,99999948.65759131,99999948.65759131,99999933.65759131,99999948.65759131,99999948.65759131,99999948.65759131,99999948.65759131,99999761.5,99999746.84240869,99999806.84240869,99999731.5,99999806.84240869,99999761.84240869,99999716.5,99999776.84240869,99999806.84240869,99999776.84240869,100000063.34240869,100000080.76670863,100000080.76670863,100000015,100000063.34240869,100000048.34240869,100000060.34240869,100000048.34240869,100000063.34240869,100000063.34240869,100000017.89708152,100003638.17965874,100001079.65759131,99998349.69018908,100002857.0013611,100000906.39109576,100001386.73350444,100001409.57591313,100001425.2607305,100001673.44554788
100000525,99999612.81376815,99999400,99999910,99999381.11848877,100000345,100000600,99999910,99999805,100000360,100000063.0,100000123.0,100000005.34311593,100000144.78103864,100000141.78103864,100000171.06207728,100000266.40519321,100000195.84311593,100000200.34311593,100000024.84311593,99999977.5,99999982.0,99999974.5,99999977.5,99999977.5,99999976.0,100000041.27242818,100000057.0,99999963.21896136,99999974.5,99999499.0,99999574.0,99999542.5,99999577.0,99999532.0,99999514.0,99999529.0,99999562.0,99999562.0,99999500.5,100000015,100000019.5,100000019.5,100000019.5,100000015,100000019.5,100000015,100000021.0,100000015,100000021.0,99998731.0,100000791.93146165,99999055.0,99998435.5,100000687.05346683,100001086.0,100000989.93792272,100001190.15688407,100001428.59480679,100000946.5
99999640,99999490,99999955,99999685,99999520,99999640,99999078.25603518,99998911.7531611,99999940,99999985,100000137.87073673,100000206.39555207,100000206.59258145,100000155.40937123,100000173.40937123,100000284.75129065,100000322.01538669,100000107.70134567,100000341.59690304,100000235.73181625,99999985.4613655,99999998.5,99999971.6235257,99999982.65839489,99999997.0,99999993.16373582,99999982.65839489,99999995.5,99999993.94724922,99999997.0,99999953.67786929,99999935.67786929,99999950.67786929,99999959.24118477,99999950.67786929,99999966.33626418,99999968.67786929,99999968.67786929,99999935.67786929,99999935.67786929,100000029.34160511,100000029.34160511,100000029.34160511,100000029.34160511,100000028.0386345,100000029.34160511,100000029.34160511,100000029.34160511,100000029.34160511,100000029.34160511,100000675,99998929.81167035,99999976.0,99999895.40500017,99999610.0,100000515.05585119,100000669.73906142,100000774.51218946,100000624.75288057,100000598.61364578
100000780,99999505,99999475,99999895,99999910,100000510,99999430,100000060,100001093.43980728,100000242.22346401,99998980.43844186,99999194.60223933,99998958.33726822,99999250.6501625,99999077.81530404,99998970.54770748,99999112.91207755,99999037.40535066,99999232.36241506,99999177.80101968,100000006.17857906,100000003.75498654,99999938.7263635,99999938.7263635,99999938.7263635,100000021.74351096,99999938.7263635,100000002.25498654,99999938.7263635,100000003.04043308,99999828.72160178,99999816.72160178,99999771.72160178,99999785.22160178,99999816.72160178,99999816.72160178,99999816.72160178,99999816.72160178,99999801.72160178,99999815.22160178,100000000,99999985,100000000,99999893.29762858,99999985,100000000,99999985,100000000,99999985,99999985,99999057.7276458,100003994.85128185,100000829.35028075,100002448.495613,100005174.40140827,99999595.11145097,99999765.79107945,99999901.19595645,99999963.01098414,99999741.41108158
99999659.22138482,100000120,100000120,100000000,99999333.4225226,99999940,100000045,100000285,99999790,100000435,100000042.45885509,99999898.36103064,99999939.11884953,99999925.45029055,99999887.8961542,99999949.44843054,99999901.45885509,99999269.74456114,99999916.45029055,99999857.69564891,99999943.3480352,99999943.3480352,99999928.3480352,99999943.3480352,99999928.3480352,99999928.3480352,99999928.3480352,99999928.3480352,99999928.3480352,99999943.3480352,99999738.3039296,99999681.9758283,99999768.3039296,99999642.6519648,99999672.6519648,99999757.8039296,99999757.8039296,99999795.70087703,99999642.6519648,99999732.6519648,100000000,100000000,100000000,100000000,100000000,100000000,99999985,100000000,100000000,100000000,100000028.33638722,100000512.35720825,99999764.64029342,100001855.31864095,100000687.28245708,100000283.83409637,100000741.00646651,100000505.92139296,100000478.79381834,100000307.80173032
